,context,word,POS,sum_logprobs
1484,С нескрываемой, зависти,NOUN,-8.005311420449289
1485,С нескрываемой, радост,NOUN,-8.386998176574707
1486,"Сделав мне знак помолчать, он приложил", палец,NOUN,-0.6961870306986384
1487,"Сделав мне знак помолчать, он приложил", ухо,NOUN,-1.5732931136153638
1488,"Сделав мне знак помолчать, он приложил", к,ADP,-2.6961138248443604
1489,"Сделав мне знак помолчать, он приложил", руку,NOUN,-3.3211138248443604
1490,"Сделав мне знак помолчать, он приложил", пальцы,NOUN,-3.461296024732292
1491,"Сделав мне знак помолчать, он приложил", ладонь,NOUN,-3.849138345569372
1492,"Сделав мне знак помолчать, он приложил", ладони,NOUN,-7.849138498306274
1493,"Сделав мне знак помолчать, он приложил", уши,NOUN,-7.948292970657349
1494,"Сделав мне знак помолчать, он приложил", пальчик,NOUN,-8.71129584312439
1495,"Сделав мне знак помолчать, он приложил", пальца,NOUN,-9.08629584312439
1496,"Сделав мне знак помолчать, он приложил", ладон,NOUN,-9.099138498306274
1497,"Сделав мне знак помолчать, он приложил", ладошку,NOUN,-9.252673719078302
1498,"Сделав мне знак помолчать, он приложил", ладонью,NOUN,-9.331486254930496
1499,"Сделав мне знак помолчать, он приложил", пальец,NOUN,-9.71129584312439
1500,"Сделав мне знак помолчать, он приложил", пальцем,NOUN,-9.83629584312439
1501,"Собаку, виновницу случившегося, приказали", усыпить,VERB,-0.8523883429152193
1502,"Собаку, виновницу случившегося, приказали", уничтожить,VERB,-2.6013263250351883
1503,"Собаку, виновницу случившегося, приказали", нем,PRON,-2.725928783416748
1504,"Собаку, виновницу случившегося, приказали", немедленно,ADV,-2.7269400031909754
1505,"Собаку, виновницу случившегося, приказали", вернуть,VERB,-3.350928783416748
1506,"Собаку, виновницу случившегося, приказали", изолировать,VERB,-3.3719328528968617
1507,"Собаку, виновницу случившегося, приказали", отдать,VERB,-3.5804611444473267
1508,"Собаку, виновницу случившегося, приказали", отвести,VERB,-5.455461025238037
1509,"Собаку, виновницу случившегося, приказали", отловить,VERB,-5.455486966842727
1510,"Собаку, виновницу случившегося, приказали", отстрелить,VERB,-6.874372765341832
1511,"Собаку, виновницу случившегося, приказали", отнести,VERB,-7.455461025238037
1512,"Собаку, виновницу случившегося, приказали", изъять,VERB,-7.496848633280024
1513,"Собаку, виновницу случившегося, приказали", ути,NOUN,-7.727325439453125
1514,"Собаку, виновницу случившегося, приказали", утилизировать,VERB,-7.735689698951319
1515,"Собаку, виновницу случившегося, приказали", отыскать,VERB,-7.830556224173051
1516,Создать настоящие шедевры вам помогут, специальные,ADJ,-2.9046616554260254
1517,Создать настоящие шедевры вам помогут, наши,DET,-3.0296616554260254
1518,Создать настоящие шедевры вам помогут, не,PART,-3.4046616554260254
1519,Создать настоящие шедевры вам помогут, различные,ADJ,-3.4046616554260254
1520,Создать настоящие шедевры вам помогут, такие,DET,-3.7796616554260254
1521,Создать настоящие шедевры вам помогут, следующие,ADJ,-3.7796616554260254
1522,Создать настоящие шедевры вам помогут, несложные,ADJ,-9.566509836935438
1523,Создать настоящие шедевры вам помогут, неординарные,ADJ,-9.829662787880808
1524,Создать настоящие шедевры вам помогут, неординарный,ADJ,-14.829662632349937
1525,Создать настоящие шедевры вам помогут, неординарная,ADJ,-15.454662632349937
1526,Создать настоящие шедевры вам помогут, неординарно,ADJ,-15.954662632349937
1527,Создать настоящие шедевры вам помогут, неординарное,ADJ,-16.204662632349937
1528,Создать настоящие шедевры вам помогут, несложный,ADJ,-17.066509833326563
1529,Создать настоящие шедевры вам помогут, несложная,ADJ,-17.316509833326563
1530,Создать настоящие шедевры вам помогут, неординарность,NOUN,-17.454662632349937
1531,Стала стабильнее экономическая и политическая, ситуация,NOUN,-0.2692912220954895
1532,Стала стабильнее экономическая и политическая, обстановка,NOUN,-1.9070867327973249
1533,Стала стабильнее экономическая и политическая, система,NOUN,-3.2692911624908447
1534,Стала стабильнее экономическая и политическая, ситуации,NOUN,-4.269291400909424
1535,Стала стабильнее экономическая и политическая, жизнь,NOUN,-4.519291400909424
1536,Стала стабильнее экономическая и политическая, сред,NOUN,-5.519291400909424
1537,Стала стабильнее экономическая и политическая, среда,NOUN,-5.519527003416442
1538,Стала стабильнее экономическая и политическая, обстановки,NOUN,-6.3972621485590935
1539,Стала стабильнее экономическая и политическая, обстановку,NOUN,-9.77226209640503
1540,Стала стабильнее экономическая и политическая, обстанов­,VERB,-10.27226209640503
1541,Стала стабильнее экономическая и политическая, обстанов­ка,NOUN,-10.273566976189612
1542,Стала стабильнее экономическая и политическая, обстановочка,NOUN,-10.522262334823608
1543,Стала стабильнее экономическая и политическая, обстановкой,NOUN,-10.897262334823608
1544,Стала стабильнее экономическая и политическая, обстановк,NOUN,-11.022262334823608
1545,Стала стабильнее экономическая и политическая, обстановкa,NOUN,-11.564704835414886
1546,Старуха была страшной --, с,ADP,-1.8232672214508057
1547,Старуха была страшной --, и,CCONJ,-2.8232672214508057
1548,Старуха была страшной --, в,ADP,-2.9482672214508057
1549,Старуха была страшной --, у,ADP,-3.1982672214508057
1550,Старуха была страшной --, не,PART,-3.6982672214508057
1551,Старуха была страшной --, на,ADP,-3.9482672214508057
1552,Старуха была страшной --, сгорбленная,VERB,-4.717523109633476
1553,Старуха была страшной --, вон,PART,-5.232650995254517
1554,Старуха была страшной --, вонючей,ADJ,-6.353885263204575
1555,Старуха была страшной --, вонючая,ADJ,-7.353885233402252
1556,Старуха была страшной --, вонзила,VERB,-7.699906647205353
1557,Старуха была страшной --, сгорбленный,VERB,-8.467522990424186
1558,Старуха была страшной --, сгорбленное,VERB,-8.63599117146805
1559,Старуха была страшной --, уши,NOUN,-8.806177854537964
1560,Старуха была страшной --, воняла,VERB,-9.12821078300476
1561,Старый шкаф, с,ADP,-2.938493251800537
1562,Старый шкаф, в,ADP,-2.938493251800537
1563,Старый шкаф, из,ADP,-3.563493251800537
1564,Судя по огромному, количеству,NOUN,-0.1030660129908938
1565,Судя по огромному, числу,NOUN,-3.477903068458545
1566,Судя по огромному, интерес,NOUN,-5.477753162384033
1567,Судя по огромному, интересу,NOUN,-5.47806932090316
1568,Судя по огромному, объему,NOUN,-5.480421245098114
1569,Судя по огромному, выбор,NOUN,-5.852753162384033
1570,Судя по огромному, выбору,NOUN,-5.8527779119522165
1571,Судя по огромному, потоку,NOUN,-6.105115606682375
1572,Судя по огромному, объёму,NOUN,-7.480467510929884
1573,Судя по огромному, количеств,NOUN,-8.228065997362137
1574,Судя по огромному, количествy,NOUN,-9.429992824792862
1575,Судя по огромному, количествe,NOUN,-10.804992705583572
1576,Судя по огромному, количествую,VERB,-11.304992705583572
1577,Судя по огромному, количествам,NOUN,-12.478065997362137
1578,Судя по огромному, количеcтву,VERB,-12.485007048642728
1579,"Существует легенда, что", в,ADP,-1.66818368434906
1580,"Существует легенда, что", когда,ADV,-2.6681838035583496
1581,"Существует легенда, что", на,ADP,-2.9181838035583496
1582,"Существует легенда, что", если,SCONJ,-3.1681838035583496
1583,"Существует легенда, что", одна,NUM,-3.4181838035583496
1584,"Существует легенда, что", однажды,ADV,-3.4549122527241707
1585,"Считается, что коллекционирование", является,VERB,-2.9233765602111816
1586,"Считается, что коллекционирование", стало,VERB,-3.1733765602111816
1587,"Считается, что коллекционирование", марок,NOUN,-3.2987248963909224
1588,"Считается, что коллекционирование", марочных,ADJ,-12.54872465133667
1589,"Считается, что коллекционирование", марков,NOUN,-12.92372465133667
1590,"Считается, что коллекционирование", маркеров,NOUN,-13.6079630702734
1591,"Считается, что коллекционирование", марочек,NOUN,-14.04872465133667
1592,"Считается, что коллекционирование", марковок,NOUN,-14.098379492759705
1593,"Считается, что коллекционирование", марok,NOUN,-14.17372465133667
1594,"Считается, что коллекционирование", марковских,ADJ,-16.098379611968994
1595,"Считается, что коллекционирование", маркера,NOUN,-17.10796308517456
1596,"Считается, что коллекционирование", маркеры,NOUN,-17.98296308517456
1597,"Считается, что коллекционирование", маркёров,NOUN,-19.36106902733445
1598,"Считается, что коллекционирование", маркерами,NOUN,-19.48296308517456
1599,"Считается, что коллекционирование", маркшейдерских,ADJ,-19.535036684712395
1600,"Там, недалеко от кухонной двери, сидел", на,ADP,-2.2891275882720947
1601,"Там, недалеко от кухонной двери, сидел", человек,NOUN,-3.2891275882720947
1602,"Там, недалеко от кухонной двери, сидел", один,NUM,-3.664127588272095
1603,"Там, недалеко от кухонной двери, сидел", маленький,ADJ,-3.664908388047479
1604,"Там, недалеко от кухонной двери, сидел", старый,ADJ,-3.691376149654389
1605,"Там, недалеко от кухонной двери, сидел", в,ADP,-3.914127588272095
1606,"Там, недалеко от кухонной двери, сидел", старик,NOUN,-3.941376209259033
1607,"Там, недалеко от кухонной двери, сидел", одинокий,ADJ,-4.155694793909788
1608,"Там, недалеко от кухонной двери, сидел", старший,ADJ,-5.566376209259033
1609,"Там, недалеко от кухонной двери, сидел", старичок,NOUN,-6.096721172332764
1610,"Там, недалеко от кухонной двери, сидел", старичонка,NOUN,-6.474336070008576
1611,"Там, недалеко от кухонной двери, сидел", старенький,ADJ,-6.94202156981919
1612,"Там, недалеко от кухонной двери, сидел", одиноко,ADJ,-7.779387235641479
1613,"Там, недалеко от кухонной двери, сидел", старец,NOUN,-8.066375970840454
1614,"Там, недалеко от кухонной двери, сидел", одинокая,ADJ,-11.155694663524628
1615,"Твоё тело расслабляется, и исчезает", напряжение,NOUN,-0.9697111127898096
1616,"Твоё тело расслабляется, и исчезает", вся,DET,-1.3426287174224854
1617,"Твоё тело расслабляется, и исчезает", всякое,PRON,-1.875215232372284
1618,"Твоё тело расслабляется, и исчезает", весь,DET,-2.842628717422486
1619,"Твоё тело расслабляется, и исчезает", всё,PRON,-3.092628717422486
1620,"Твоё тело расслабляется, и исчезает", всякая,DET,-3.2502152919769287
1621,"Твоё тело расслабляется, и исчезает", чувство,NOUN,-4.0926289558410645
1622,"Твоё тело расслабляется, и исчезает", тяжесть,NOUN,-4.229244310408831
1623,"Твоё тело расслабляется, и исчезает", всякий,DET,-5.125215291976929
1624,"Твоё тело расслабляется, и исчезает", напряжённость,NOUN,-7.749842692166567
1625,"Твоё тело расслабляется, и исчезает", напряженность,NOUN,-8.344711124897003
1626,"Твоё тело расслабляется, и исчезает", тяжёлое,ADJ,-9.378709256649016
1627,"Твоё тело расслабляется, и исчезает", напряжения,NOUN,-10.094710648059843
1628,"Твоё тело расслабляется, и исчезает", тяжёлый,ADJ,-10.253709316253662
1629,"Твоё тело расслабляется, и исчезает", напряженье,ADJ,-10.719710648059843
1630,Телята быстро, растут,VERB,-0.9519318584352732
1631,Телята быстро, привыкают,VERB,-2.727148561163631
1632,Телята быстро, подрастают,VERB,-3.270468852366321
1633,Телята быстро, адаптируются,VERB,-3.750676501891576
1634,Телята быстро, набирают,VERB,-3.868753742426634
1635,Телята быстро, учатся,VERB,-3.8873832002282143
1636,Телята быстро, поднимаются,VERB,-4.605233356356621
1637,Телята быстро, подрастут,VERB,-4.731121361255646
1638,Телята быстро, подросли,VERB,-4.770729940559249
1639,Телята быстро, подрастали,VERB,-4.981121361255646
1640,Телята быстро, набирали,VERB,-5.868753667920828
1641,Телята быстро, адаптировались,VERB,-6.877455082489178
1642,Телята быстро, учились,VERB,-7.012383222579956
1643,Телята быстро, поднимают,VERB,-7.105233430862427
1644,Телята быстро, привязываются,VERB,-7.179858834482729
1645,Тема эта в то время была, очень,ADV,-1.578629732131958
1646,Тема эта в то время была, довольно,ADV,-2.453629732131958
1647,Тема эта в то время была, достаточно,ADJ,-2.578629732131958
1648,Тема эта в то время была, актуальна,ADJ,-2.580521583557129
1649,Тема эта в то время была, весьма,ADV,-3.078629732131958
1650,Тема эта в то время была, актуальной,ADJ,-3.080521583557129
1651,Тема эта в то время была, не,PART,-3.203629732131958
1652,Тема эта в то время была, актуальная,ADJ,-5.955521583557129
1653,Тема эта в то время была, актуально,ADJ,-8.080521821975708
1654,Тема эта в то время была, актуальней,ADJ,-8.92669627070427
1655,Тема эта в то время была, актуальным,ADJ,-9.330521821975708
1656,Тема эта в то время была, актуальнейшей,ADJ,-9.742736548185349
1657,Тема эта в то время была, актуальнейшая,ADJ,-9.742736548185349
1658,Тема эта в то время была, актуальнее,ADJ,-10.051696300506592
1659,Тема эта в то время была, актуальною,ADJ,-10.508484125137327
1660,"Товарищ генерал,", я,PRON,-2.047858953475952
1661,"Товарищ генерал,", у,ADP,-2.547858953475952
1662,"Товарищ генерал,", вы,PRON,-2.672858953475952
1663,"Товарищ генерал,", мы,PRON,-3.297858953475952
1664,"Товарищ генерал,", не,PART,-3.547858953475952
1665,"Товарищ генерал,", в,ADP,-3.672858953475952
1666,"Товарищ генерал,", неужели,PART,-5.406286806799471
1667,"Товарищ генерал,", уважаемый,ADJ,-7.904672384262085
1668,"Товарищ генерал,", уважаемые,ADJ,-8.279672384262085
1669,"Товарищ генерал,", уважаю,VERB,-9.779672384262083
1670,"Товарищ генерал,", уважаем,VERB,-9.779672384262083
1671,"Товарищ генерал,", уважаемая,ADJ,-9.872132286429403
1672,"Товарищ генерал,", неужто,ADV,-9.906286835670471
1673,"Товарищ генерал,", уважаемое,ADJ,-12.497132301330566
1674,"Товарищ генерал,", уважающий,VERB,-13.654672384262083
1675,"Тому, кто", не,PART,-2.2800607681274414
1676,"Тому, кто", хочет,VERB,-3.1550607681274414
1677,"Тому, кто", в,ADP,-3.6550607681274414
1678,"Тому, кто", ищет,VERB,-3.657279540784657
1679,"Тому, кто", на,ADP,-4.280060768127441
1680,"Тому, кто", находит,VERB,-5.821091532707214
1681,"Тому, кто", встал,VERB,-6.597112417221069
1682,"Тому, кто", называет,VERB,-7.321091651916504
1683,"Тому, кто", вечно,ADV,-7.597112417221069
1684,"Тому, кто", встает,VERB,-7.7452857960015535
1685,"Тому, кто", наделен,VERB,-9.026369512081146
1686,"Тому, кто", наделал,VERB,-10.401369571685793
1687,"Тому, кто", наделяет,VERB,-10.776369571685793
1688,"Тому, кто", наделил,VERB,-10.901369571685793
1689,"Тому, кто", наделён,VERB,-11.151369571685793
1690,Торговля продуктами питания является одной из самых, стабильных,ADJ,-1.9629504338663537
1691,Торговля продуктами питания является одной из самых, важных,ADJ,-2.2125144004821777
1692,Торговля продуктами питания является одной из самых, прибыльных,ADJ,-2.5878212611132767
1693,Торговля продуктами питания является одной из самых, древних,ADJ,-2.802766419947148
1694,Торговля продуктами питания является одной из самых, старых,ADJ,-2.825059249997139
1695,Торговля продуктами питания является одной из самых, популярных,ADJ,-3.2125144004821777
1696,Торговля продуктами питания является одной из самых, старейших,ADJ,-4.5753192000847775
1697,Торговля продуктами питания является одной из самых, древней,ADJ,-5.1777663230896
1698,Торговля продуктами питания является одной из самых, древнейших,ADJ,-5.17886700690724
1699,Торговля продуктами питания является одной из самых, старинных,ADJ,-5.200957776105497
1700,Торговля продуктами питания является одной из самых, древний,ADJ,-10.3027663230896
1701,Торговля продуктами питания является одной из самых, стабильный,ADJ,-10.462950348854063
1702,Торговля продуктами питания является одной из самых, стародавних,ADJ,-10.832872810773551
1703,Торговля продуктами питания является одной из самых, старших,ADJ,-10.950059413909912
1704,Торговля продуктами питания является одной из самых, прибыльный,ADJ,-11.33782148361206
1705,У Пашки,на,ADP,-2.563928604125977
1706,У Пашки,ной,NOUN,-3.063928604125977
1707,У Пашки, на,ADP,-3.563928604125977
1708,У Пашки, в,ADP,-3.688928604125977
1709,У Пашки, вон,PART,-7.451227903366089
1710,У директора школы был тонкий, план,NOUN,-1.7903976440429688
1711,У директора школы был тонкий, и,CCONJ,-2.5403976440429688
1712,У директора школы был тонкий, юмор,NOUN,-2.915445280712447
1713,У директора школы был тонкий, голос,NOUN,-3.0403976440429688
1714,У директора школы был тонкий, слух,NOUN,-3.2903976440429688
1715,У директора школы был тонкий, голосок,NOUN,-5.882952690124512
1716,У директора школы был тонкий, юморист,NOUN,-13.540445327758787
1717,У директора школы был тонкий, юмористический,ADJ,-13.545101396273822
1718,У директора школы был тонкий, юморг,NOUN,-15.415445327758787
1719,У директора школы был тонкий, юмора,NOUN,-15.665445327758787
1720,У директора школы был тонкий, юморк,NOUN,-15.915445327758787
1721,У директора школы был тонкий, юмoр,NOUN,-16.04083453246858
1722,У директора школы был тонкий, юмористически,ADV,-20.545101165771484
1723,У директора школы был тонкий, юмористичный,ADJ,-20.670101165771484
1724,У директора школы был тонкий, юмористической,ADJ,-21.295101165771484
1725,У мамы есть, много,ADV,-3.3059170246124268
1726,У мамы есть, два,NUM,-3.9309170246124254
1727,У мамы есть, своя,DET,-3.948245778679848
1728,У мамы есть, подруга,NOUN,-3.9970377013087273
1729,У мамы есть, две,NUM,-4.055916786193848
1730,У мамы есть, 2,NUM,-4.985620975494385
1731,У мамы есть, 3,NUM,-4.985620975494385
1732,У мамы есть, 4,NUM,-5.360620975494385
1733,У мамы есть, 5,NUM,-5.485620975494385
1734,У мамы есть, 10,NUM,-6.235620975494385
1735,У мамы есть, 6,NUM,-6.735620975494385
1736,У мамы есть, подружка,NOUN,-7.317848056554794
1737,У мамы есть, подруг,NOUN,-8.122037649154663
1738,У мамы есть, подруги,NOUN,-8.123094871407375
1739,У мамы есть, свекров,NOUN,-9.324644014239311
1740,У моего отца был счёт в швейцарском, бан,NOUN,-0.0042504197917878
1741,У моего отца был счёт в швейцарском, банке,NOUN,-0.0042805335233424
1742,У моего отца был счёт в швейцарском, банков,NOUN,-6.879250526428223
1743,У моего отца был счёт в швейцарском, банковском,ADJ,-6.898142734542489
1744,У моего отца был счёт в швейцарском,"
банке",NOUN,-7.010386238645879
1745,У моего отца был счёт в швейцарском, банки,NOUN,-8.504250526428223
1746,У моего отца был счёт в швейцарском, банк,NOUN,-8.629250526428223
1747,У моего отца был счёт в швейцарском, банкe,NOUN,-8.79994934797287
1748,У моего отца был счёт в швейцарском, бан­,NOUN,-10.629280937369913
1749,У моего отца был счёт в швейцарском, бан­ке,NOUN,-10.636968719772996
1750,У моего отца был счёт в швейцарском, банковом,ADJ,-13.27314281463623
1751,У моего отца был счёт в швейцарском, банковской,ADJ,-13.27314281463623
1752,У моего отца был счёт в швейцарском,"
банк",NOUN,-13.760295867919922
1753,У моего отца был счёт в швейцарском,"
банкe",NOUN,-13.91587045788765
1754,У моего отца был счёт в швейцарском, банкинге,NOUN,-14.345870894845577
1755,У нас в Волгограде многие придерживаются, мнения,NOUN,-1.03439530916512
1756,У нас в Волгограде многие придерживаются, такой,DET,-3.142505645751953
1757,У нас в Волгограде многие придерживаются, этой,DET,-3.392505645751953
1758,У нас в Волгограде многие придерживаются, такого,DET,-3.642505645751953
1759,У нас в Волгограде многие придерживаются, именно,PART,-3.767505645751953
1760,У нас в Волгограде многие придерживаются, традиции,NOUN,-4.233203649520874
1761,У нас в Волгограде многие придерживаются, традиций,NOUN,-4.233203649520874
1762,У нас в Волгограде многие придерживаются, традиционных,ADJ,-4.983203649520874
1763,У нас в Волгограде многие придерживаются, традиционного,ADJ,-5.108203649520874
1764,У нас в Волгограде многие придерживаются, мнений,NOUN,-5.159395337104797
1765,У нас в Волгограде многие придерживаются, традиционной,ADJ,-6.983203649520874
1766,У нас в Волгограде многие придерживаются, мнении,NOUN,-8.784395337104797
1767,У нас в Волгограде многие придерживаются, традиционно,ADV,-9.420703887939451
1768,У нас в Волгограде многие придерживаются, мнением,NOUN,-9.534395337104796
1769,У нас в Волгограде многие придерживаются, мнени,NOUN,-10.409395337104796
1770,"У тебя впереди замечательный день,", и,CCONJ,-1.5109782218933103
1771,"У тебя впереди замечательный день,", полный,ADJ,-2.1359782218933105
1772,"У тебя впереди замечательный день,", наполненный,VERB,-2.637149039655924
1773,"У тебя впереди замечательный день,", полон,ADJ,-2.7842231169342995
1774,"У тебя впереди замечательный день,", который,PRON,-3.0109782218933105
1775,"У тебя впереди замечательный день,", а,CCONJ,-3.2609782218933105
1776,"У тебя впереди замечательный день,", полны,ADJ,-7.909223079681396
1777,"У тебя впереди замечательный день,", полное,ADJ,-8.409223079681396
1778,"У тебя впереди замечательный день,", полн,ADV,-8.534223079681396
1779,"У тебя впереди замечательный день,", полным,ADJ,-9.159223079681396
1780,"У тебя впереди замечательный день,", полагаю,VERB,-9.29926802124828
1781,"У тебя впереди замечательный день,", наполнен,VERB,-9.8871488571167
1782,"У тебя впереди замечательный день,", полненный,VERB,-10.431292057037354
1783,"У тебя впереди замечательный день,", полнный,ADJ,-10.931292057037354
1784,"У тебя впереди замечательный день,", полненький,ADJ,-11.100251004099846
1785,Убедительно просим вас разборчиво заполнять, все,PRON,-0.8480660915374756
1786,Убедительно просим вас разборчиво заполнять, анкету,NOUN,-1.9858916294761
1787,Убедительно просим вас разборчиво заполнять, поля,NOUN,-3.348066091537476
1788,Убедительно просим вас разборчиво заполнять, анкеты,NOUN,-3.5990099527989514
1789,Убедительно просим вас разборчиво заполнять, ваши,DET,-3.723066091537476
1790,Убедительно просим вас разборчиво заполнять, бланки,NOUN,-3.78777012534556
1791,Убедительно просим вас разборчиво заполнять, бланк,NOUN,-4.787770184950205
1792,Убедительно просим вас разборчиво заполнять, анкетные,ADJ,-6.4858916201628745
1793,Убедительно просим вас разборчиво заполнять, анкеты,NOUN,-10.1000067468849
1794,Убедительно просим вас разборчиво заполнять, анкетную,ADJ,-10.485892097000033
1795,Убедительно просим вас разборчиво заполнять, анкету,NOUN,-10.72400975227356
1796,Убедительно просим вас разборчиво заполнять, анкетu,NOUN,-10.985892097000033
1797,Убедительно просим вас разборчиво заполнять, анкетку,NOUN,-11.360892097000033
1798,Убедительно просим вас разборчиво заполнять, аннотации,NOUN,-11.531436160206797
1799,Убедительно просим вас разборчиво заполнять, анкетный,ADJ,-11.610892097000033
1800,"Что используют для этой прически,", как,SCONJ,-2.1199491024017334
1801,"Что используют для этой прически,", чтобы,SCONJ,-2.2449491024017334
1802,"Что используют для этой прически,", кроме,ADP,-2.3699491024017334
1803,"Что используют для этой прически,", какие,DET,-2.8699491024017334
1804,"Что используют для этой прически,", и,CCONJ,-2.9949491024017334
1805,"Что используют для этой прически,", так,ADV,-3.4949491024017334
1806,Что может сделать самый сильный, человек,NOUN,-0.961269199848175
1807,Что может сделать самый сильный, и,CCONJ,-2.7112691402435303
1808,Что может сделать самый сильный, в,ADP,-3.4612691402435303
1809,Что может сделать самый сильный, из,ADP,-3.7112691402435294
1810,Что может сделать самый сильный,"?
Самый",ADJ,-6.012695714831352
1811,Что может сделать самый сильный,"?
Он",PRON,-6.22662615776062
1812,Что может сделать самый сильный,"?
Что",PRON,-6.35162615776062
1813,Что может сделать самый сильный,"?
Как",ADV,-6.97662615776062
1814,Что может сделать самый сильный,"?
А",INTJ,-7.10162615776062
1815,Что может сделать самый сильный,"?
Сильный",ADJ,-7.367308676242828
1816,Что может сделать самый сильный,"?
Какой",DET,-8.343629956245422
1817,Что может сделать самый сильный,"?
Сделать",VERB,-8.737818419933319
1818,Что может сделать самый сильный, викинг,NOUN,-8.891717741731554
1819,Что может сделать самый сильный,"?
Сильно",ADV,-9.095752239227297
1820,Что может сделать самый сильный, вратарь,NOUN,-9.140495933010245
1821,Что ты хочешь чтобы тебе, рассказали,VERB,-2.193454820662737
1822,Что ты хочешь чтобы тебе, подарили,VERB,-2.571990180760622
1823,Что ты хочешь чтобы тебе, показали,VERB,-2.905688375234604
1824,Что ты хочешь чтобы тебе, сказали,VERB,-3.0238494717050344
1825,Что ты хочешь чтобы тебе, написали,VERB,-3.3098644949495792
1826,Что ты хочешь чтобы тебе, нарисовали,VERB,-3.68217007855128
1827,Что ты хочешь чтобы тебе, показал,VERB,-5.280688285827637
1828,Что ты хочешь чтобы тебе, рассказать,VERB,-5.693454742431641
1829,Что ты хочешь чтобы тебе, нарисовать,VERB,-6.182169974243152
1830,Что ты хочешь чтобы тебе, подарила,VERB,-6.196990251541138
1831,Что ты хочешь чтобы тебе, нарисовал,VERB,-6.307169974243152
1832,Что ты хочешь чтобы тебе, рассказала,VERB,-6.31845498085022
1833,Что ты хочешь чтобы тебе, показала,VERB,-6.405688285827637
1834,Что ты хочешь чтобы тебе, написала,VERB,-6.684864521026611
1835,Что ты хочешь чтобы тебе, подарил,VERB,-6.696990251541138
1836,Чтобы придать объем, и,CCONJ,-1.071469783782959
1837,Чтобы придать объем, волос,NOUN,-2.571469783782959
1838,Чтобы придать объем, волосам,NOUN,-2.5754529614932835
1839,Чтобы придать объем, прическе,NOUN,-2.846923930570483
1840,Чтобы придать объем, вашим,DET,-3.321469783782959
1841,Чтобы придать объем, вашему,DET,-3.446469783782959
1842,Чтобы придать объем, прическам,NOUN,-7.096923719160259
1843,Чтобы придать объем, прически,NOUN,-8.456986904144287
1844,Чтобы придать объем, прической,NOUN,-8.706986904144287
1845,Чтобы придать объем, прядям,NOUN,-8.867461923509836
1846,Чтобы придать объем, волосами,NOUN,-9.70045280456543
1847,Чтобы придать объем, волоскам,NOUN,-9.95045280456543
1848,Чтобы придать объем, прическа,NOUN,-10.22192371916026
1849,Чтобы придать объем, пряди,NOUN,-10.696103185415268
1850,Чтобы придать объем, прическим,NOUN,-10.831986904144289
1851,Шею Лизы украшало ожерелье, из,ADP,-0.3917944133281708
1852,Шею Лизы украшало ожерелье, с,ADP,-2.266794443130493
1853,Шею Лизы украшало ожерелье, в,ADP,-4.141794204711914
1854,Этот роман захватывает читателя с первой, страницы,NOUN,-0.0653787031769752
1855,Этот роман захватывает читателя с первой, же,PART,-3.815378665924072
1856,Этот роман захватывает читателя с первой, главы,NOUN,-4.315378665924072
1857,Этот роман захватывает читателя с первой, стр,INTJ,-4.565378665924072
1858,Этот роман захватывает читателя с первой, строчки,NOUN,-4.566804495174438
1859,Этот роман захватывает читателя с первой, строки,NOUN,-5.190378665924072
1860,Этот роман захватывает читателя с первой, странички,NOUN,-5.923867723031435
1861,Этот роман захватывает читателя с первой, страница,NOUN,-6.673104286193848
1862,Этот роман захватывает читателя с первой, страници,NOUN,-8.298104286193848
1863,Этот роман захватывает читателя с первой, страф,NOUN,-10.735604286193848
1864,Этот роман захватывает читателя с первой, страцы,NOUN,-10.735604286193848
1865,Этот роман захватывает читателя с первой, страфы,NOUN,-10.737027973635122
1866,Этот роман захватывает читателя с первой, страни,NOUN,-10.923104286193848
1867,Этот роман захватывает читателя с первой, страни­,NOUN,-11.477124392986298
1868,Этот роман захватывает читателя с первой, страни­цы,NOUN,-11.48141576582566
1869,Этот студент, не,PART,-2.386744737625122
1870,Этот студент, был,VERB,-3.386744737625122
1871,Этот студент, имеет,VERB,-3.511744737625122
1872,Этот студент, учится,VERB,-3.8800941705703735
1873,Этот студент, учился,VERB,-6.380094289779663
1874,Этот студент, учит,VERB,-7.380094289779663
1875,Этот студент, учил,VERB,-9.005094289779663
1876,Этот студент, учиться,VERB,-10.130094289779665
1877,Этот студент, учёный,NOUN,-10.70585697889328
1878,Этот студент, учёбы,NOUN,-10.70585697889328
1879,Этот студент, учёного,NOUN,-11.830857038497925
1880,Этот студент, учёба,NOUN,-13.455857038497925
1881,Этот студент, учёной,ADJ,-13.580857038497925
1882,Этот студент, учёта,NOUN,-14.205857038497925
1883,Я знал: их особенно, не,PART,-1.357965111732483
1884,Я знал: их особенно, много,ADV,-2.107964992523194
1885,Я знал: их особенно, трудно,ADJ,-3.607964992523194
1886,Я знал: их особенно, интересует,VERB,-3.627758502960205
1887,Я знал: их особенно, любили,VERB,-4.245607852935791
1888,Я знал: их особенно, ждали,VERB,-4.623521625995636
1889,Я знал: их особенно, ждет,VERB,-4.998521566390991
1890,Я знал: их особенно, интересуют,VERB,-5.002758502960205
1891,Я знал: их особенно, любила,VERB,-5.245607852935791
1892,Я знал: их особенно, интересовал,VERB,-5.252758502960205
1893,Я знал: их особенно, ждал,VERB,-5.373521566390991
